id,price
193,8.072294
194,5.070531
195,3.3487453
196,6.46759
197,4.622067
198,6.3745794
199,5.2557483
200,4.721494
201,10.120379
202,4.2952433
203,6.398653
204,4.9940586
205,0.7074077
206,10.396905
207,4.398525
208,3.7027025
209,5.193991
210,13.675489
211,9.28181
212,1.9652326
213,1.8022093
214,7.10888
215,12.47847
216,5.4439034
217,9.16
218,6.285039
219,6.3076572
220,3.9957366
221,7.133224
222,7.194284
223,4.8667665
224,4.9319725
225,9.465113
226,3.9223902
227,4.3780694
228,23.513315
229,5.7080584
230,7.270246
231,3.7816286
232,4.6468234
233,5.51468
234,7.406871
235,3.2595437
236,6.688759
237,5.315292
238,13.534705
239,15.169434
240,10.484644
241,4.318431
242,6.0646105
243,10.646826
244,5.37853
245,2.5439882
246,12.452622
247,5.2227464
248,5.604054
249,15.0676365
250,10.90621
251,9.686651
252,9.293725
253,17.663677
254,8.810507
255,6.908097
256,31.134554
257,9.97407
258,4.811732
259,4.186761
260,4.792344
261,9.0353775
262,4.1028795
263,13.683982
264,4.943762
265,16.808422
266,6.9543815
267,3.7786884
268,7.2038274
269,10.25069
270,8.819153
271,6.365538
272,10.413975
273,6.246562
274,5.961548
275,6.153121
276,7.3368206
277,27.886486
278,5.8799896
279,14.26576
280,5.9101453
281,6.0959697
282,8.084007
283,6.7405195
284,32.94858
285,7.7748504
286,6.344268
287,4.683063
288,6.3073416
289,3.4492233
290,2.6318023
291,9.563596
292,11.053764
293,6.524269
294,3.7407618
295,3.619027
296,7.040265
297,4.7673125
298,6.5495152
299,7.800921
300,14.341867
301,11.920887
302,7.6425385
303,1.4711375
304,4.5951495
305,10.742377
306,6.8882375
307,9.485369
308,7.0567327
309,4.228889
310,4.3058
311,3.8989315
312,6.039345
313,5.5451303
314,9.915161
315,5.4878073
316,5.676609
317,13.013358
318,8.50295
319,1.2233098
320,4.6307774
321,5.5271673
322,3.1059334
323,10.663886
324,9.871764
325,0.89838123
326,35.793655
327,5.456077
328,6.243999
329,10.86616
330,8.339454
331,4.2378163
332,11.960675
333,7.4986296
334,17.293156
335,6.2934704
336,4.881228
337,4.0245647
338,4.406174
339,9.072251
340,6.649706
341,8.245305
342,5.78637
343,6.048457
344,8.593141
345,8.386862
346,11.556715
347,9.488234
348,6.029259
349,5.012682
350,25.695269
351,13.863713
352,20.784767
353,4.139424
354,7.2996473
355,6.034051
356,12.501548
357,4.823675
358,1.9233018
359,5.168236
360,2.211614
361,10.536791
362,4.728716
363,6.4886193
364,11.696694
365,5.5730734
366,11.190508
367,7.004556
368,4.7811766
369,2.582257
370,6.275948
371,3.9836357
372,1.5093482
373,13.09946
374,3.9498475
375,2.9973485
376,7.8693037
377,31.863804
378,4.046051
379,5.4901905
380,5.050773
381,5.5694056
382,6.6606774
383,3.4191778
384,6.5250716
385,10.2101145
386,3.5262353
387,25.644905
388,10.066113
389,6.745936
390,23.780664
391,7.4966245
392,12.049047
393,3.2266219
394,17.686392
395,8.980513
396,2.8607607
397,5.1780276
398,9.56633
399,11.094984
400,9.652393
401,6.0253654
402,5.0076904
403,15.908069
404,5.4759946
405,7.5004606
406,4.4158196
407,7.9782085
408,3.4799416
409,5.8526316
410,5.917333
411,32.130287
412,3.754283
413,5.874516
414,6.0849237
415,5.344221
416,10.08793
417,5.9518013
418,5.488925
419,3.2382157
420,8.74647
421,5.893113
422,6.217038
423,6.4559474
424,11.946115
425,3.5920641
426,3.6830125
427,11.390899
428,9.592197
429,10.246075
430,6.434401
431,6.856204
432,5.8305826
433,7.81744
434,5.9273543
435,10.779702
436,3.650732
437,12.013191
438,6.3676195
439,16.421532
440,4.239457
441,10.167722
442,13.807871
443,13.733368
444,3.1798944
445,10.624324
446,9.101252
447,7.2357903
448,8.386311
449,7.47871
450,8.423961
451,3.7929733
452,10.427981
453,14.980348
454,5.748395
455,3.6061137
456,10.0427885
457,8.9471655
458,6.27295
459,11.056434
460,2.1856914
461,9.82042
462,5.871996
463,3.6240726
464,7.7050886
465,4.4429164
466,5.8253026
467,4.2907715
468,5.1666656
469,7.4050107
470,4.9858346
471,4.8018966
472,9.029841
473,2.706417
474,7.618149
475,4.5155735
476,5.639343
477,4.238555
478,3.9851143
479,3.9488862
480,0.77559173
481,4.940693
482,4.4065695
483,3.2612536
484,4.362068
485,5.349984
486,50.6164
487,5.880351
488,7.37155
489,5.651529
490,2.3017335
491,5.568279
492,8.202402
493,14.408252
494,7.975151
495,4.1887307
496,38.151543
497,22.151773
498,3.1193898
499,13.48848
500,9.55951
501,8.989627
502,10.441411
503,10.528319
504,4.4775133
505,9.234112
506,7.8808074
507,4.3784285
508,6.0402317
509,9.312127
510,3.440713
511,4.015789
512,3.9023368
513,10.369708
514,5.3577085
515,6.0778685
516,5.6379967
517,6.580271
518,3.6015062
519,8.207199
520,6.2756095
521,5.6562533
522,3.5214028
523,7.941422
524,6.586527
525,7.2409487
526,4.9437284
527,9.992164
528,5.660277
529,6.300572
530,9.938851
531,6.364751
532,5.8792825
533,5.0995584
534,18.98556
535,4.4842463
536,23.837757
537,4.3968925
538,2.1729097
539,5.3756123
540,6.0833764
541,6.5645633
542,8.002455
543,6.350915
544,2.6234734
545,9.921182
546,5.0541277
547,9.737669
548,7.1239443
549,9.150156
550,11.384345
551,8.52425
552,2.0799475
553,6.0578933
554,16.396145
555,7.9087977
556,23.844797
557,4.0718365
558,3.402231
559,4.8134274
560,3.500893
561,7.4405
562,6.9837036
563,1.8644093
564,3.829053
565,12.418401
566,7.4055767
567,7.568963
568,5.3593335
569,4.1803284
570,21.189745
571,6.677956
572,2.779196
573,4.7719297
574,6.149273
575,10.690008
576,3.5614188
577,6.369807
578,15.396402
579,6.5582767
580,4.698443
581,10.717524
582,3.3839686
583,5.8365803
584,5.873773
585,3.7077029
586,3.9856067
587,14.024783
588,21.648172
589,4.4575033
590,8.335507
591,6.9309354
592,11.673521
593,7.4798985
594,12.749829
595,2.6945553
596,7.2034435
597,10.53134
598,4.3778315
599,4.831157
600,10.625166
601,7.887319
602,5.4097195
603,5.4825134
604,6.245956
605,8.1831045
606,4.5950093
607,3.2321188
608,4.538185
609,8.216356
610,3.568238
611,3.5013492
612,8.07513
613,8.664885
614,10.653949
615,5.058737
616,5.5867987
617,6.267594
618,26.885695
619,11.33442
620,8.146281
621,8.933488
622,7.4340224
623,8.126996
624,29.207928
625,6.5078764
626,6.1470833
627,12.337495
628,6.389892
629,4.209401
630,7.0157194
631,6.948069
632,15.976937
633,9.645249
634,4.790039
635,6.6676583
636,15.522327
637,6.9682865
638,3.99519
639,4.813711
640,3.014634
641,4.1672916
642,3.134221
643,7.145346
644,6.4989295
645,13.121846
646,6.7142177
647,5.447399
648,7.86972
649,6.54845
650,8.9130535
651,7.8428063
652,9.448304
653,17.929337
654,10.996528
655,6.550432
656,10.800092
657,4.0432863
658,8.699054
659,4.900178
660,8.792993
661,5.2799745
662,8.541892
663,19.178766
664,4.1875067
665,11.895936
666,6.671238
667,6.26933
668,4.875811
669,6.5595026
670,4.2268133
671,4.5584545
672,8.7538595
673,4.420804
674,77.7356
675,6.899912
676,9.049756
677,9.08372
678,4.5978975
679,14.165852
680,12.111908
681,7.7767644
682,11.073015
683,3.0745847
684,6.1821265
685,7.574558
686,12.793427
687,10.6280155
688,6.373697
689,10.73036
690,5.0227866
691,5.132973
692,8.302336
693,9.102652
694,12.50147
695,17.779194
696,6.454476
697,10.558167
698,11.335371
699,3.6138852
700,4.561232
701,6.5784364
702,7.8764687
703,37.548588
704,7.158941
705,8.021805
706,12.330873
707,5.46385
708,10.117998
709,7.095112
710,5.960539
711,3.555095
712,5.419545
713,14.241178
714,9.329619
715,5.1748147
716,10.321617
717,3.6586485
718,10.803924
719,11.4954605
720,8.249801
721,3.2569506
722,8.472317
723,5.2972445
724,4.131833
725,6.751317
726,6.349377
727,43.31484
728,8.806654
729,5.429846
730,4.803941
731,6.699785
732,5.9038477
733,6.9065027
734,3.6870463
735,7.1352215
736,7.8381343
737,5.579291
738,5.3890724
739,7.06091
740,4.4118733
741,9.156469
742,6.4433107
743,8.904417
744,7.3367605
745,6.5899687
746,2.9006279
747,8.950785
748,8.32095
749,8.732989
750,5.8701377
751,4.2182965
752,4.7477694
753,7.9772167
754,8.683625
755,7.3250494
756,3.588263
757,6.4693165
758,11.322
759,4.674278
760,7.8422294
761,4.2481546
762,8.00776
763,21.573004
764,5.826746
765,4.6214
766,6.052925
767,4.07448
768,5.4256377
769,8.61577
770,6.3502555
771,8.471952
772,11.69167
773,9.80455
774,6.2513785
775,9.925719
776,4.694227
777,4.0539036
778,9.084783
779,8.974137
780,11.921259
781,7.361445
782,8.386047
783,6.996665
784,9.898812
785,5.7228317
786,4.5599065
787,4.27634
788,6.0921383
789,8.390676
790,9.931628
791,12.498409
792,11.285859
793,1.259532
794,4.7286215
795,5.632886
796,5.2795267
797,7.317999
798,7.9674826
799,6.487744
800,11.937809
801,6.6757684
802,6.2116594
803,7.647144
804,7.5315895
805,15.4336605
806,17.219187
807,4.8009
808,6.129314
809,5.153665
810,4.0874653
811,6.16702
812,6.3877707
813,4.7540064
814,2.7024832
815,7.7883496
816,6.7536273
817,5.21516
818,2.7194521
819,7.9851007
820,6.154744
821,4.0349455
822,6.673534
823,6.5618134
824,12.257895
825,5.412961
826,7.0818954
827,6.3283525
828,8.558161
829,9.208369
830,5.377151
831,2.8917696
832,5.4842687
833,3.2477043
834,6.870094
835,6.336615
836,6.45242
837,8.043716
838,4.889369
839,10.094284
840,6.169506
841,5.1324825
842,3.826777
843,7.108334
844,5.9003963
845,7.5044913
846,4.7844763
847,3.6484735
848,7.260072
849,10.129054
850,6.042945
851,66.95352
852,3.2832687
853,5.196638
854,11.690351
855,4.2806244
856,11.303836
857,6.13615
858,1.5396869
859,4.5504894
860,9.145828
861,8.899114
862,6.6850605
863,4.2066536
864,4.022876
865,4.749878
866,15.598441
867,3.1288579
868,5.1981015
869,6.0902567
870,3.3842263
871,5.3706346
872,23.127817
873,7.84084
874,6.914321
875,3.7488678
876,3.6733708
877,6.5549984
878,7.4134426
879,15.873281
880,10.916345
881,6.5646987
882,7.4697857
883,7.730939
884,4.7108636
885,12.771031
886,42.265114
887,4.1398296
888,4.902221
889,3.799755
890,7.7048564
891,4.8653426
892,16.755182
893,3.0982904
894,8.450542
895,9.154196
896,4.081352
897,2.9602845
898,11.868278
899,7.832999
900,4.4313793
901,11.419671
902,3.9842463
903,5.580198
904,8.06542
905,7.2161603
906,9.786515
907,6.129411
908,8.019102
909,6.1634345
910,4.2342377
911,10.178828
912,6.016478
913,5.7162075
914,5.341967
915,7.4519825
916,7.108719
917,14.704882
918,11.497368
919,8.478399
920,6.3648124
921,11.511619
922,4.623337
923,8.415537
924,6.0695524
925,6.548265
926,13.658767
927,9.295817
928,11.482765
929,3.278905
930,3.6275554
931,8.881826
932,5.150782
933,3.9151034
934,8.572717
935,4.203849
936,7.582937
937,7.611879
938,4.605066
939,7.2657504
940,5.4384403
941,7.5848093
942,6.0670376
943,8.050751
944,9.050012
945,2.1139064
946,7.239708
947,11.861101
948,5.414093
949,10.595584
950,10.616996
951,7.579489
952,6.058172
953,3.37388
954,5.938401
955,5.7986984
956,7.086051
957,15.488993
958,11.6656885
959,3.862488
960,4.4865246
961,4.4657774
962,14.432558
963,6.5263433
964,5.8739557
965,5.1315475
966,8.317619
967,3.033257
968,21.834064
969,49.313206
970,8.257966
971,10.13648
972,8.098188
973,4.468511
974,7.707568
975,6.392205
976,9.101487
977,4.3651915
978,9.001252
979,5.3438373
980,5.5534964
981,9.706085
982,5.8924127
983,5.371261
984,12.362131
985,26.013006
986,7.015852
987,2.8894105
988,6.5082836
989,13.142515
990,4.1143847
991,6.3828397
992,5.419434
993,5.1561427
994,7.6500516
995,7.8047943
996,4.74979
997,3.1558058
998,17.250769
999,15.025382
1000,23.816893
1001,20.578205
1002,8.048004
1003,10.433165
1004,8.193613
1005,7.145675
1006,5.228205
1007,5.951858
1008,8.322794
1009,9.6748085
1010,10.14279
1011,4.928262
1012,5.264204
1013,3.71016
1014,7.5648174
1015,5.8787794
1016,5.8973265
1017,6.653257
1018,5.648788
1019,3.781673
1020,8.738583
1021,12.038283
1022,8.639306
1023,2.155356
1024,5.3577952
1025,6.2549224
1026,6.8819447
1027,5.0190306
1028,6.9643064
1029,14.385916
1030,7.990508
1031,8.175484
1032,4.944504
1033,9.6280155
1034,2.7367685
1035,5.516616
1036,11.234515
1037,5.973117
1038,4.49659
1039,8.751745
1040,6.701235
1041,7.5466185
1042,3.8818
1043,7.712185
1044,4.682844
1045,7.627152
1046,8.117975
1047,7.6376867
1048,6.468121
1049,3.1030188
1050,10.254206
1051,9.416318
1052,6.350692
1053,4.803617
1054,6.558963
1055,4.198737
1056,6.929341
1057,5.245743
1058,12.724421
1059,12.525857
1060,25.565933
1061,7.098843
1062,8.563038
1063,5.915986
1064,6.54736
1065,5.5366254
1066,11.865036
1067,13.530299
1068,8.992428
1069,6.490408
1070,4.976403
1071,9.403782
1072,3.160927
1073,3.326183
1074,2.9445767
1075,7.046639
1076,7.1815057
1077,7.990961
1078,6.229533
1079,9.157403
1080,18.593687
1081,9.289401
1082,17.24983
1083,7.3139057
1084,9.752055
1085,18.960894
1086,7.0441985
1087,8.442604
1088,9.233311
1089,8.277022
1090,5.5003166
1091,4.640427
1092,3.5805178
1093,10.201653
1094,10.926576
1095,15.628316
1096,9.616913
1097,3.9293568
1098,5.2090983
1099,3.8019507
1100,1.8650783
1101,44.43598
1102,6.042225
1103,2.9319634
1104,5.503289
1105,4.10573
1106,10.145377
1107,8.769322
1108,3.4763536
1109,6.182834
1110,10.359796
1111,5.1927576
1112,4.2927604
1113,5.217698
1114,6.6187515
1115,6.073535
1116,11.846286
1117,5.527224
1118,3.8288085
1119,7.426688
1120,4.245143
1121,19.37241
1122,7.462103
1123,3.399795
1124,12.376507
1125,8.298639
1126,6.936561
1127,7.22793
1128,10.297221
1129,5.8035293
1130,8.731175
1131,4.0999565
1132,12.81874
1133,4.5056915
1134,14.346228
1135,13.915587
1136,12.797552
1137,5.780389
1138,36.57586
1139,5.743658
1140,4.15944
1141,6.146388
1142,9.05229
1143,4.71382
1144,15.090387
1145,10.372583
1146,3.3548977
1147,5.4246707
1148,7.6496015
1149,4.916823
1150,6.7053614
1151,5.957011
1152,9.118547
1153,4.6123924
1154,5.174599
1155,4.820792
1156,6.169267
1157,12.27886
1158,2.3302274
1159,8.798574
1160,9.6121645
1161,8.502588
1162,11.097455
1163,22.585148
1164,7.0104613
1165,6.976654
1166,5.7057524
1167,6.504727
1168,2.7939253
1169,12.954852
1170,4.000092
1171,6.2081676
1172,3.786143
1173,24.553904
1174,5.7515445
1175,7.610662
1176,11.120871
1177,7.2228427
1178,8.750794
1179,36.7058
1180,4.4128304
1181,8.230288
1182,5.569162
1183,3.300071
1184,5.7826786
1185,6.067085
1186,2.8505182
1187,8.680095
1188,11.420757
1189,5.764196
1190,5.1293564
1191,9.312783
1192,17.44297
1193,6.1746964
1194,5.9008803
1195,4.2116823
1196,6.281162
1197,8.572457
1198,4.5423408
1199,7.189231
1200,3.6681495
1201,5.9710517
1202,11.108982
1203,15.185052
1204,3.7655952
1205,40.509033
1206,3.3127463
1207,1.2573602
1208,3.2707157
1209,9.775052
1210,3.4899004
1211,5.713485
1212,5.7794657
1213,9.828121
1214,9.745032
1215,4.0056543
1216,10.381029
1217,7.26074
1218,10.052815
1219,17.855156
1220,6.4454446
1221,5.3176184
1222,2.8750772
1223,15.656915
1224,17.068598
1225,3.9172354
1226,5.860088
1227,5.405632
1228,6.273739
1229,6.4236097
1230,3.540573
1231,7.090737
1232,8.024242
1233,5.06943
1234,20.995214
1235,4.5927234
1236,2.0657678
1237,6.340006
1238,6.917188
1239,8.150738
1240,4.1663485
1241,10.840804
1242,5.9654756
1243,10.193812
1244,11.264959
1245,17.056236
1246,5.176139
1247,19.469437
1248,6.4246645
1249,6.082072
1250,8.525081
1251,13.356109
1252,17.800043
1253,4.447506
1254,4.098533
1255,3.4237487
1256,4.0854406
1257,5.938715
1258,14.206219
1259,38.870895
1260,11.959896
1261,2.7646046
1262,8.032001
1263,5.7760525
1264,14.95363
1265,5.046972
1266,13.415024
1267,5.697822
1268,5.02234
1269,7.070883
1270,4.669517
1271,5.718679
1272,4.5496492
1273,16.105274
1274,5.505673
1275,4.8493423
1276,5.9371653
1277,5.386942
1278,3.513877
1279,8.682101
1280,11.061202
1281,3.3232756
1282,3.8186529
1283,5.2837024
1284,18.054237
1285,6.2617416
1286,8.20977
1287,10.539929
1288,3.3768578
1289,6.5833077
1290,12.09091
1291,8.028639
1292,8.2133875
1293,4.555081
1294,4.235577
1295,2.522569
1296,5.0532184
1297,8.306019
1298,4.421768
1299,4.0228224
1300,4.692642
1301,8.604631
1302,6.8197293
1303,6.881914
1304,4.911034
1305,46.22636
1306,2.805372
1307,3.0877893
1308,7.1236925
1309,6.3488817
1310,6.098015
1311,6.290834
1312,10.799543
1313,6.742274
1314,5.205477
1315,7.3905516
1316,8.28152
1317,4.2810516
1318,4.8354383
1319,10.034811
1320,7.4834714
1321,5.5807824
1322,8.61721
1323,4.280569
1324,4.121626
1325,9.5066395
1326,7.485106
1327,22.63501
1328,10.661186
1329,23.042595
1330,3.82415
1331,4.278864
1332,24.70713
1333,4.001692
1334,4.9218464
1335,3.8331068
1336,4.6326027
1337,7.653458
1338,4.4341316
1339,5.3016567
1340,12.534605
1341,14.460798
1342,16.404455
1343,7.321058
1344,8.3268585
1345,8.743558
1346,32.895256
1347,4.845404
1348,5.9097204
1349,5.1491237
1350,5.8085423
1351,1.7689903
1352,3.9447331
1353,4.8499827
1354,3.1210182
1355,3.090574
1356,10.839261
1357,6.520035
1358,8.36174
1359,9.016699
1360,2.0429544
1361,7.1962867
1362,15.843218
1363,5.474055
1364,3.4788203
1365,9.126835
1366,7.362207
1367,9.8692045
1368,10.351417
1369,5.928308
1370,17.567587
1371,5.5230083
1372,5.6370773
1373,6.92267
1374,8.70137
1375,4.7833023
1376,5.7107463
1377,4.698385
1378,13.494772
1379,5.576292
1380,3.599097
1381,10.457609
1382,3.1350398
1383,1.9830306
1384,10.39351
1385,6.8558955
1386,6.8634605
1387,9.327663
1388,2.8669765
1389,6.8690157
1390,2.8015769
1391,4.960215
1392,14.832547
1393,5.375702
1394,6.116651
1395,3.514301
1396,10.770065
1397,5.752476
1398,7.7023773
1399,6.01644
1400,7.307876
1401,9.163115
1402,3.4061007
1403,4.0645847
1404,4.8265815
1405,5.17727
1406,17.417902
1407,9.938312
1408,4.7576666
1409,5.514821
1410,7.378219
1411,6.196097
1412,5.9508443
1413,5.5924735
1414,8.032455
1415,6.2974143
1416,7.4864373
1417,4.6200647
1418,9.283842
1419,7.288474
1420,5.616354
1421,11.93452
1422,6.911994
1423,7.5443535
1424,8.254703
1425,12.634755
1426,7.5825005
1427,3.4424503
1428,5.8070817
1429,7.602041
1430,3.6738656
1431,11.104707
1432,4.326888
1433,33.58893
1434,9.855272
1435,7.216635
1436,5.2562103
1437,5.331289
1438,4.8735867
1439,2.3285713
1440,4.6471395
1441,2.1214805
1442,6.164059
1443,6.8903246
1444,3.9852192
1445,20.52192
1446,15.979127
1447,5.461978
1448,9.998084
1449,8.050776
1450,7.9892387
1451,4.481704
1452,24.616741
1453,8.202154
1454,7.297254
1455,14.242634
1457,6.3459945
1458,42.002922
1459,18.744452
1460,8.58819
1461,1.4891543
1462,6.545143
1463,3.0526865
1464,8.50561
1465,6.2993646
1466,10.502347
1467,6.248768
1468,6.83203
1469,4.774106
1470,8.764826
1471,9.875396
1472,7.3900657
1473,6.707845
1474,7.428874
1475,8.4736
1476,7.906477
1477,3.9073193
1478,3.5271015
1479,5.621276
1480,7.0846634
1481,8.900482
1482,9.647559
1483,5.214373
1484,5.9096904
1485,44.988724
1486,7.5276804
1487,8.298798
1488,3.8858757
1489,8.038973
1490,8.071003
1491,5.1084633
1492,28.502867
1493,7.8864083
1494,6.696428
1495,9.583495
1496,4.8430734
1497,5.1456876
1498,7.792601
1499,4.190975
1500,4.179765
1501,3.3337593
1502,4.3864994
1503,9.748681
1504,4.2381926
1505,8.6293125
1506,5.5842447
1507,13.436637
1508,4.835151
1509,6.96653
1510,5.2358027
1511,6.483907
1512,9.214591
1513,6.658074
1514,11.164218
1515,17.425688
1516,3.2452452
1517,5.099686
1518,4.9080873
1519,5.872538
1520,5.9418197
1521,6.564347
1522,6.5707674
1523,7.139902
1524,3.3146894
1525,4.04608
1526,4.999404
1527,5.4716454
1528,2.6461108
1529,3.7336657
1530,6.3399463
1531,5.3673625
1532,8.076196
1533,6.32929
1534,6.6224008
1535,13.747038
1536,3.800743
1537,4.0711565
1538,6.730052
1539,14.03387
1540,5.129025
1541,7.3581686
1542,4.7151666
1543,8.055003
1544,6.1679416
1545,6.96288
1546,2.874941
1547,8.015551
1548,6.915625
1549,7.2461185
1550,9.160562
1551,5.2817454
1552,4.7832947
1553,4.785382
1554,8.257113
1555,6.446286
1556,13.66925
1557,2.5620747
1558,0.306203
1559,5.673124
1560,4.8985424
1561,3.4068537
1562,3.8643222
1563,6.7105374
1564,10.281184
1565,10.625211
1566,4.843613
1567,5.1792254
1568,12.423432
1569,25.431494
1570,19.388805
1571,3.9516733
1572,22.917782
1573,6.8774676
1574,10.777851
1575,7.676186
1576,2.0803018
1577,4.502831
1578,4.8107085
1579,6.6696515
1580,3.228825
1581,7.897232
1582,6.3376856
1583,16.725964
1584,12.453995
1585,5.067536
1586,12.802009
1587,11.514861
1588,5.281752
1589,9.802634
1590,7.2936754
1591,4.497567
1592,4.925294
1593,8.906228
1594,11.044377
1595,8.142361
1596,5.0032573
1597,7.985507
1598,8.702339
1599,3.915084
1600,5.7450686
1601,8.878057
1602,5.570952
1603,5.8863645
1604,2.1103249
1605,6.3479304
1606,7.023052
1607,41.791206
1608,7.007617
1609,5.1579986
1610,14.044387
1611,0.95985293
1612,6.7699037
1613,5.786181
1614,8.8611965
1615,5.402953
1616,6.637345
1617,8.19679
1618,4.064465
1619,4.6509256
1620,4.793346
1621,7.49054
1622,11.445796
1623,9.689192
1624,7.7945037
1625,3.8898451
1626,6.1904325
1627,7.4171114
1628,5.2226715
1629,9.722951
1630,9.202842
1631,5.6177974
1632,7.0160804
1633,25.949587
1634,5.1259537
1635,4.3688083
1636,7.8140945
1637,5.0382524
1638,7.146768
1639,8.064758
1640,5.1963863
1641,4.0086527
1642,7.32405
1643,6.578197
1644,40.074795
1645,11.295159
1646,11.364325
1647,16.949347
1648,7.0736504
1649,7.857745
1650,4.662806
1651,6.880018
1652,7.0741224
1653,8.28776
1654,2.8719265
1655,6.6964455
1656,4.084732
1657,3.15459
1658,19.123608
1659,7.1934752
1660,5.659758
1661,7.125724
1662,22.255096
1663,7.7325535
1664,8.230994
1665,9.047619
1666,3.3649225
1667,7.2445436
1668,11.752193
1669,5.3379908
1670,17.671545
1671,7.941798
1672,7.5578113
1673,5.4376087
1674,21.653603
1675,6.289067
1676,2.201454
1677,7.1404
1678,23.046131
1679,4.3278036
1680,15.859813
1681,6.328989
1682,7.2054224
1683,32.97994
1684,3.2198596
1685,3.5792103
1686,10.363511
1687,3.4020877
1688,13.464833
1689,4.720328
1690,3.5900724
1691,5.388972
1692,10.615358
1693,17.632347
1694,9.524217
1695,3.8174357
1696,4.7375984
1697,5.22545
1698,7.5278363
1699,13.6308775
1700,6.52866
1701,4.6643233
1702,3.2206519
1703,5.620787
1704,5.3173275
1705,7.9885178
1706,4.435769
1707,3.9606605
1708,4.10093
1709,9.814782
1710,9.430986
1711,2.4270606
1712,7.4210234
1713,14.495262
1714,11.390522
1715,6.118936
1716,24.109335
1717,5.504297
1718,6.468195
1719,1.1786547
1720,5.8651
1721,6.590799
1722,11.62539
1723,8.203339
1724,9.334775
1725,6.3331895
1726,42.870365
1727,11.797534
1728,7.247829
1729,4.930786
1730,7.949121
1731,5.895609
1732,4.5052085
1733,6.010008
1734,3.6714253
1735,8.238754
1736,19.859795
1737,11.691647
1738,13.910387
1739,6.6526036
1740,5.3590603
1741,14.022589
1742,7.5111766
1743,5.624961
1744,8.14058
1745,6.4912477
1746,5.147359
1747,8.745251
1748,7.1350102
1749,6.49992
1750,7.6373305
1751,10.623914
1752,12.439953
1753,4.941788
1754,5.118974
1755,3.8879023
1756,8.121456
1757,8.446957
1758,4.0765276
1760,4.5461497
1761,10.57457
1762,4.943772
1763,10.028828
1764,24.417307
1765,19.224743
1766,5.199446
1767,5.3292994
1768,7.629369
1769,6.9724507
1770,10.182249
1771,7.5591726
1772,7.176197
1773,7.831684
1774,14.010378
1775,7.360619
1776,5.6179624
1777,6.675843
1778,5.0451984
1779,3.1849084
1780,2.3216436
1781,11.164726
1782,7.6190867
1783,5.588674
1784,5.9184856
1785,6.990919
1786,8.974935
1787,5.841527
1788,6.1292562
1789,8.082142
1790,7.1741266
1791,18.646584
1792,8.034575
